trip_id,shopping_time
4317090,2726
4317093,2731
4317096,2729
4317154,2793
4317156,2702
4316577,2714
4317167,2714
4317176,2712
4316890,2681
4317181,2714
4316603,2684
4317200,2653
4317222,2675
4316956,2736
4317225,2698
4317235,2691
4316720,2714
4316773,2714
4316745,2682
4316528,2691
4317281,2679
4317288,2617
4316672,2668
4317292,2687
4316478,2741
4317312,2736
4317325,2671
4316617,2706
4317351,2724
4317375,2691
4317381,2626
4317396,2705
4317414,2738
4317335,2698
4317423,2690
4317391,2699
4317430,2729
4317020,2689
4317463,2728
4317477,2702
4317481,2679
4317497,2697
4317026,2719
4317520,2729
4317536,2689
4316648,2664
4317540,2686
4317548,2729
4317554,2692
4317556,2694
4317559,2640
4317560,2678
4317561,2714
4317564,2793
4317122,2713
4317574,2729
4317582,2669
4317585,2702
4317349,2713
4317601,2714
4317602,2714
4315333,2714
4317639,2684
4317642,2714
4317646,2713
4317649,2696
4317671,2734
4317685,2746
4317706,2709
4317708,2690
4317174,2693
4317718,2610
4317168,2711
4317744,2698
4317745,2756
4317757,2716
4317100,2692
4317802,2753
4317803,2725
4317813,2640
4317816,2724
4317125,2678
4317829,2749
4317279,2716
4317295,2712
4317846,2721
4317534,2703
4315336,2715
4317859,2698
4317865,2684
4317889,2767
4316926,2657
4317905,2712
4317933,2762
4317155,2673
4317959,2669
4316640,2728
4317986,2640
4318008,2719
4318010,2755
4318016,2697
4317499,2726
4318035,2731
4317490,2716
4318053,2714
4318056,2691
4317567,2705
4318086,2685
4318109,2653
4318113,2688
4318152,2724
4318189,2729
4318206,2716
4316939,2714
4317729,2729
4317857,2688
4318253,2698
4318259,2690
4318290,2793
4318301,2709
4318310,2669
4318312,2679
4318315,2626
4317767,2666
4318325,2714
4318349,2756
4318355,2736
4318356,2687
4318357,2702
4318358,2753
4318361,2714
4317976,2679
4317719,2716
4318456,2713
4318461,2674
4318469,2714
4318475,2671
4318477,2644
4318480,2729
4318481,2713
4318482,2699
4318499,2715
4318500,2714
4318505,2676
4318510,2702
4318545,2699
4317420,2731
4317416,2714
4318568,2713
4318591,2694
4318619,2617
4318142,2696
4318685,2691
4318689,2767
4318706,2690
4318721,2749
4318737,2692
4318749,2676
4317421,2714
4318771,2753
4318235,2705
4318304,2702
4318810,2702
4318818,2714
4318835,2709
4318762,2698
4318496,2714
4318880,2712
4317668,2722
4318917,2714
4318957,2686
4318965,2714
4318971,2705
4318601,2729
4318988,2626
4318991,2762
4318848,2706
4319000,2678
4318514,2715
4319031,2671
4319084,2729
4319097,2753
4319099,2696
4318832,2714
4319130,2698
4317418,2714
4319138,2734
4319140,2714
4319145,2698
4319057,2714
4319216,2692
4319243,2715
4319244,2721
4319247,2699
4318960,2714
4319267,2694
4318634,2743
4318495,2714
4319276,2610
4319295,2691
4319311,2709
4319325,2684
4319335,2674
4319361,2714
4317419,2729
4319366,2688
4318867,2734
4319380,2714
4319383,2687
4318604,2714
4318961,2682
4318838,2664
4318584,2713
4319412,2692
4319413,2712
4319418,2793
4319422,2731
4319136,2735
4319467,2716
4319468,2671
4319359,2711
4318678,2711
4319554,2724
4319556,2675
4319561,2676
4318956,2683
4318778,2715
4319596,2725
4319602,2640
4319605,2705
4318962,2712
4319624,2689
4319634,2671
4319635,2669
4319286,2727
4319653,2694
4319661,2685
4319170,2703
4318754,2705
4319691,2702
4319699,2697
4318879,2714
4319720,2714
4319215,2684
4319723,2738
4319734,2728
4319070,2674
4319767,2726
4319771,2617
4319783,2653
4319804,2684
4319807,2716
4319808,2690
4319812,2702
4319815,2746
4319817,2729
4319824,2719
4319842,2709
4319852,2644
4319266,2668
4319309,2714
4319890,2698
4319893,2755
4319906,2696
4319555,2714
4319915,2691
4319920,2713
4319922,2714
4319205,2693
4319223,2711
4319958,2688
4319960,2713
4318752,2726
4319987,2699
4319990,2714
4319994,2712
4319143,2714
4319930,2699
4319430,2714
4319427,2696
4320031,2713
4319476,2698
4320067,2729
4319811,2702
4320091,2729
4319589,2692
4320099,2679
4320110,2767
4320117,2699
4319294,2714
4320129,2640
4319658,2726
4320160,2690
4320191,2749
4320200,2687
4320207,2690
4319402,2714
4319722,2650
4320226,2698
4319830,2713
4319834,2714
4320263,2674
4320269,2671
4320276,2714
4319577,2756
4319933,2705
4320284,2714
4320291,2724
4320330,2686
4320246,2673
4320360,2702
4320374,2746
4320379,2713
4319705,2714
4319704,2713
4320439,2736
4319434,2736
4319837,2717
4320473,2709
4319749,2706
4319769,2714
4320501,2653
4320502,2698
4320509,2729
4320520,2617
4320550,2713
4320571,2707
4320577,2641
4320563,2714
4320579,2704
4320583,2668
4320586,2741
4320589,2769
4320592,2731
4320599,2697
4320603,2673
4320437,2714
4319931,2702
4320648,2714
4320671,2696
4319533,2715
4320694,2728
4319534,2714
4320727,2753
4320728,2640
4320729,2721
4320764,2675
4320793,2690
4320022,2664
4320347,2666
4319535,2702
4320851,2702
4320861,2713
4320628,2705
4319530,2687
4320941,2685
4320953,2726
4320976,2714
4321019,2674
4321033,2714
4321036,2729
4321037,2729
4320720,2714
4321045,2714
4321064,2713
4321088,2678
4321092,2705
4321098,2692
4320429,2696
4321101,2640
4321102,2712
4321128,2653
4321129,2716
4321171,2734
4321209,2714
4321004,2741
4319528,2698
4321213,2694
4320924,2703
4321239,2714
4321240,2741
4320859,2714
4321251,2671
4321267,2709
4321193,2714
4321314,2714
4321320,2753
4321324,2714
4321340,2724
4320544,2714
4321355,2699
4321357,2736
4321302,2726
4321387,2713
4319847,2715
4321395,2686
4320730,2734
4320414,2727
4321158,2727
4321432,2731
4321434,2746
4321001,2714
4321468,2697
4321519,2692
4320397,2729
4319526,2729
4321553,2702
4321559,2729
4321563,2689
4319536,2732
4321593,2709
4320612,2714
4320818,2681
4321614,2674
4321626,2749
4321628,2762
4321631,2755
4321469,2731
4320921,2730
4321637,2728
4321639,2714
4321641,2713
4321652,2769
4321692,2644
4321698,2673
4321195,2714
4321707,2684
4321710,2640
4321172,2756
4321472,2747
4321274,2714
4321727,2690
4321306,2712
4321780,2678
4321782,2734
4321788,2727
4320930,2710
4321822,2697
4321644,2735
4321825,2714
4321828,2707
4321831,2731
4321263,2714
4321842,2709
4321854,2746
4321390,2681
4321144,2714
4321864,2686
4321869,2691
4321379,2726
4321883,2698
4321884,2679
4321896,2716
4319520,2722
4321917,2676
4321929,2726
4321212,2711
4321954,2694
4321956,2724
4321987,2687
4321989,2704
4321992,2721
4321994,2729
4321449,2711
4322012,2705
4322019,2698
4322039,2675
4322049,2713
4322058,2702
4322065,2698
4321618,2650
4322106,2674
4322120,2696
4320569,2699
4319527,2713
4322163,2668
4322167,2767
4322170,2702
4321409,2714
4322197,2671
4322212,2714
4322255,2712
4319525,2714
4322266,2713
4322273,2753
4322276,2738
4322277,2697
4322311,2686
4322317,2734
4321923,2691
4322347,2704
4322349,2741
4321150,2714
4322377,2640
4321789,2714
4322385,2736
4322402,2726
4322403,2749
4322421,2687
4321224,2717
4322459,2731
4322460,2769
4322468,2719
4321984,2657
4322525,2653
4322543,2721
4321418,2714
4322166,2706
4320879,2715
4322628,2673
4321800,2692
4321802,2712
4322657,2731
4322658,2729
4322673,2676
4321939,2714
4321522,2714
4322746,2714
4322761,2704
4322806,2714
4322818,2793
4322820,2730
4322831,2687
4322833,2660
4322839,2714
4322846,2714
4322845,2679
4322862,2746
4322897,2696
4322924,2622
4322926,2714
4322928,2665
4322929,2639
4322930,2714
4322129,2705
4322947,2728
4322112,2674
4322302,2706
4321766,2715
4322989,2727
4322934,2714
4323021,2729
4321767,2726
4322217,2716
4323037,2698
4323038,2610
4321619,2703
4322526,2716
4321761,2714
4323077,2668
4323094,2713
4323098,2707
4323108,2675
4323120,2674
4323134,2729
4322024,2714
4323160,2691
4323163,2617
4321764,2713
4322974,2698
4323189,2679
4321769,2731
4323219,2729
4323227,2714
4321759,2691
4323261,2731
4323274,2689
4323087,2714
4322748,2714
4323317,2755
4322474,2693
4323339,2684
4323342,2714
4323344,2640
4321993,2722
4322811,2715
4323067,2731
4323376,2738
4323378,2687
4322399,2702
4322993,2729
4322788,2667
4323419,2676
4323437,2675
4322852,2650
4323456,2686
4323458,2746
4322716,2673
4323478,2696
4322944,2724
4322639,2714
4323511,2728
4323112,2689
4323555,2610
4323584,2690
4323588,2714
4323589,2679
4322616,2683
4323595,2699
4323597,2698
4323603,2714
4323442,2714
4323639,2713
4323148,2757
4322688,2705
4323646,2697
4323648,2687
4323567,2714
4323708,2714
4323719,2729
4323724,2762
4323725,2705
4323706,2704
4323746,2731
4322784,2663
4323766,2668
4323140,2664
4323739,2700
4322739,2668
4323831,2704
4323460,2727
4323860,2687
4323861,2731
4323871,2714
4321765,2715
4323894,2767
4322935,2714
4323940,2729
4323942,2714
4322512,2744
4323229,2681
4324003,2698
4324021,2698
4324045,2610
4324055,2726
4324065,2686
4324078,2729
4323503,2735
4324089,2746
4324090,2734
4323091,2713
4324092,2730
4324095,2738
4324113,2674
4323927,2742
4324124,2675
4324136,2729
4324146,2660
4323482,2713
4324175,2617
4324185,2736
4324186,2712
4324220,2749
4324225,2696
4324227,2697
4324234,2684
4324237,2719
4324238,2665
4324262,2709
4324264,2793
4324268,2679
4324101,2660
4324307,2673
4323362,2746
4324329,2728
4324345,2731
4324371,2690
4324378,2687
4324380,2689
4324382,2727
4323870,2711
4324403,2713
4323517,2702
4324100,2696
4324450,2639
4324485,2641
4324496,2741
4323780,2733
4324521,2698
4324189,2714
4324544,2736
4324102,2714
4323480,2713
4323644,2702
4324580,2610
4324583,2746
4323670,2714
4323838,2685
4324632,2704
4324638,2687
4324453,2650
4324076,2714
4323966,2703
4324675,2691
4324687,2767
4324697,2696
4324699,2731
4323921,2712
4324733,2698
4324207,2712
4324740,2679
4324772,2686
4324788,2639
4324791,2673
4324805,2762
4324363,2692
4324820,2690
4324327,2726
4324840,2709
4321762,2665
4324866,2698
4324868,2714
4324927,2730
4324953,2714
4324965,2714
4324988,2713
4324678,2681
4324301,2714
4325026,2715
4325027,2697
4325030,2706
4325032,2676
4325037,2740
4325033,2761
4325050,2688
4325038,2743
4325058,2717
4325043,2752
4325059,2727
4324004,2715
4325172,2698
4325176,2731
4325179,2714
4324542,2710
4325219,2702
4325229,2713
4325231,2622
4325233,2699
4325235,2728
4325237,2713
4325239,2741
4325291,2705
4325139,2715
4325371,2746
4325403,2714
4325444,2697
4325449,2714
4325282,2714
4324999,2714
4325489,2698
4325497,2698
4324613,2713
4324939,2714
4324710,2698
4325557,2698
4325569,2610
4325587,2730
4324870,2731
4324845,2705
4325593,2686
4325622,2687
4325383,2735
4325642,2665
4325667,2736
4325672,2714
4325523,2744
4325707,2696
4325715,2729
4325304,2726
4325732,2714
4325738,2714
4324844,2722
4325763,2729
4325788,2687
4325278,2683
4325807,2673
4325821,2715
4325625,2714
4325855,2622
4325856,2689
4325857,2684
4325863,2731
4325394,2714
4325886,2674
4325894,2705
4325901,2709
4325293,2714
4325923,2727
4324166,2767
4325967,2678
4325969,2617
4325333,2711
4324734,2756
4326027,2639
4326042,2717
4326060,2641
4325502,2673
4326077,2714
4326093,2668
4325735,2718
4325689,2714
4326126,2726
4325905,2713
4325315,2731
4325513,2691
4326175,2738
4326178,2690
4326179,2713
4325135,2679
4326188,2714
4326210,2697
4326236,2610
4325506,2714
4326244,2699
4326237,2700
4325904,2716
4325615,2729
4326377,2793
4326388,2727
4326403,2679
4326414,2714
4326440,2617
4326455,2686
4325683,2726
4326485,2706
4326526,2713
4325606,2743
4326551,2714
4326555,2639
4325814,2663
4325664,2706
4326145,2729
4326007,2711
4326339,2724
4326592,2736
4326598,2761
4326177,2711
4326617,2698
4326227,2664
4326434,2734
4326333,2741
4326588,2714
4326106,2650
4326687,2734
4326690,2717
4326698,2687
4326703,2728
4326253,2711
4326708,2715
4326675,2714
4326714,2702
4326736,2678
4326096,2713
4326761,2730
4326778,2727
4326780,2688
4326816,2696
4326828,2740
4326841,2660
4326851,2714
4326855,2709
4326861,2729
4326870,2641
4326037,2686
4326904,2731
4326905,2743
4326962,2706
4326546,2729
4326979,2731
4326422,2729
4326987,2767
4326556,2712
4327008,2714
4327018,2736
4327039,2698
4327040,2697
4327041,2714
4327052,2738
4326824,2714
4327069,2746
4327075,2752
4326594,2714
4327110,2741
4327120,2690
4326381,2696
4326196,2703
4327132,2617
4327131,2704
4326228,2712
4326645,2714
4327203,2749
4326997,2699
4326472,2666
4327216,2714
4327234,2715
4327239,2730
4327247,2734
4327248,2686
4326316,2693
4327255,2727
4326802,2702
4327267,2715
4326717,2715
4326500,2681
4327351,2714
4327408,2698
4327412,2714
4327420,2703
4327424,2738
4327428,2671
4327429,2714
4327430,2713
4327431,2715
4327432,2711
4327433,2728
4327044,2729
4327458,2675
4327439,2714
4326639,2691
4327476,2793
4327490,2639
4326931,2681
4327355,2730
4327506,2685
4327507,2713
4327508,2741
4327509,2707
4327510,2741
4327511,2673
4327514,2714
4327520,2687
4327521,2696
4327441,2703
4326740,2681
4326762,2729
4325717,2714
4327562,2702
4327138,2732
4327599,2728
4326307,2714
4326643,2684
4327606,2731
4326963,2660
4326784,2714
4327647,2674
4327651,2698
4327655,2715
4326868,2714
4327662,2714
4327367,2701
4327701,2726
4326304,2714
4327745,2715
4327758,2622
4326924,2702
4327212,2714
4327795,2697
4326443,2715
4327811,2740
4327393,2748
4327781,2726
4327833,2767
4327841,2684
4327721,2714
4327452,2711
4327025,2735
4327050,2714
4327927,2678
4327009,2729
4326969,2714
4327973,2752
4327989,2688
4328016,2690
4326901,2714
4328054,2715
4328058,2698
4328081,2709
4328111,2727
4328118,2746
4328125,2706
4327571,2714
4328149,2749
4328159,2727
4327806,2715
4327926,2714
4327438,2714
4326310,2713
4328203,2715
4328204,2687
4328217,2713
4328241,2704
4328245,2761
4327377,2714
4328261,2696
4328279,2743
4327524,2714
4327778,2734
4328296,2671
4328300,2714
4328303,2734
4327551,2698
4327437,2713
4326309,2700
4328327,2703
4328002,2756
4328341,2673
4328358,2673
4328403,2714
4328425,2741
4327549,2714
4328448,2679
4328450,2698
4328454,2713
4328491,2740
4328494,2684
4328496,2641
4327903,2714
4328505,2690
4328506,2698
4328524,2660
4328540,2738
4328549,2678
4328230,2713
4328555,2622
4328562,2736
4328018,2724
4328571,2711
4328580,2741
4328596,2730
4328638,2698
4328646,2715
4328648,2715
4328655,2738
4328656,2689
4328687,2686
4328690,2705
4328691,2714
4328713,2707
4328720,2703
4327683,2664
4328772,2793
4328775,2706
4328517,2713
4328779,2731
4328795,2746
4328804,2738
4326312,2724
4328838,2685
4328854,2671
4328274,2726
4328864,2674
4328888,2617
4328345,2732
4328914,2679
4328946,2673
4328954,2687
4328981,2714
4328987,2715
4328992,2702
4328782,2714
4328500,2699
4329020,2704
4329021,2738
4329026,2714
4329042,2717
4328794,2678
4329069,2752
4329076,2696
4329080,2684
4329087,2713
4329103,2761
4328711,2732
4329050,2731
4329033,2659
4329186,2622
4329187,2736
4328743,2691
4328812,2650
4329217,2714
4329222,2673
4329228,2727
4329231,2714
4329040,2748
4329245,2715
4329290,2715
4329295,2740
4329009,2714
4329339,2685
4329343,2746
4329362,2707
4329364,2717
4328786,2701
4329434,2720
4329438,2687
4329445,2731
4329449,2714
4329451,2759
4329455,2691
4329457,2718
4329459,2696
4329461,2714
4329463,2729
4329464,2734
4329466,2713
4329467,2695
4329469,2697
4329470,2677
4328473,2714
4329502,2704
4328615,2696
4329291,2691
4329511,2715
4329530,2698
4329537,2675
4329544,2669
4329547,2741
4328588,2726
4329551,2698
4329030,2682
4329559,2714
4328756,2729
4329081,2730
4329242,2714
4329180,2714
4329621,2685
4329672,2673
4329701,2736
4329702,2717
4329481,2714
4329482,2729
4329714,2738
4329273,2734
4329322,2728
4329728,2731
4329619,2703
4329744,2702
4329166,2729
4329028,2756
4329767,2728
4329047,2714
4329402,2714
4329776,2617
4328960,2713
4329169,2714
4329795,2728
4329809,2705
4328767,2712
4329829,2713
4329840,2703
4329844,2696
4329715,2715
4329787,2714
4329838,2714
4329384,2662
4329330,2714
4329874,2689
4329875,2714
4328937,2702
4328476,2711
4329908,2671
4329917,2793
4329368,2698
4329590,2712
4329218,2729
4329478,2745
4329949,2707
4329963,2687
4329976,2711
4329334,2714
4329992,2674
4330001,2715
4330005,2714
4329955,2714
4329660,2662
4330019,2720
4330023,2622
4330040,2691
4329480,2713
4329760,2735
4329556,2702
4330065,2696
4330069,2714
4329758,2714
4329690,2712
4330081,2673
4330083,2713
4330020,2701
4330105,2727
4330122,2679
4330130,2715
4329757,2709
4330137,2727
4330141,2718
4330151,2617
4330168,2717
4330176,2695
4330179,2678
4329805,2714
4330205,2714
4330211,2673
4329529,2702
4330230,2736
4330232,2713
4330244,2685
4330249,2738
4330252,2731
4330273,2706
4329854,2703
4329595,2706
4329476,2761
4330295,2746
4330296,2698
4329058,2714
4330313,2734
4330319,2728
4329871,2713
4330329,2714
4330334,2622
4329474,2731
4330342,2738
4330343,2668
4330349,2759
4330353,2703
4329862,2700
4330367,2688
4330403,2696
4329785,2715
4330431,2677
4330434,2669
4330072,2714
4330448,2698
4330451,2741
4329837,2714
4330459,2752
4330461,2714
4330306,2659
4330472,2691
4330491,2736
4330492,2660
4329721,2746
4329371,2675
4328475,2715
4330246,2699
4330522,2704
4330529,2718
4330532,2714
4330533,2729
4330534,2743
4329969,2714
4330416,2731
4330577,2717
4330581,2713
4330583,2730
4330593,2761
4329387,2714
4329866,2714
4330611,2713
4330616,2691
4330621,2717
4329966,2713
4330465,2660
4330628,2741
4330629,2687
4330636,2711
4330639,2703
4330643,2673
4330645,2673
4330646,2715
4330361,2731
4330669,2617
4329956,2729
4330675,2685
4330676,2698
4329946,2714
4330694,2734
4330696,2738
4330700,2689
4330526,2731
4330713,2705
4330723,2715
4330750,2727
4330754,2715
4329973,2714
4330768,2698
4330772,2713
4330776,2714
4330778,2696
4330781,2759
4330807,2714
4330812,2714
4330813,2793
4330814,2746
4330825,2684
4330869,2752
4330470,2714
4330878,2695
4330885,2718
4330902,2714
4330471,2729
4330921,2714
4330928,2704
4330932,2698
4330943,2677
4330945,2740
4330948,2713
4330951,2703
4330221,2686
4330979,2697
4330998,2669
4330999,2720
4331031,2660
4331036,2727
4331038,2671
4331040,2731
4331057,2706
4331063,2687
4329262,2665
4330186,2663
4331080,2668
4331095,2714
4331098,2679
4331101,2736
4330984,2714
4331130,2672
4331135,2699
4331140,2769
4331146,2760
4331150,2745
4331151,2749
4331155,2728
4331159,2698
4331161,2726
4331162,2745
4331164,2714
4331187,2714
4330314,2729
4330854,2716
4331221,2729
4331222,2713
4331223,2657
4331224,2729
4331227,2714
4331233,2688
4331240,2713
4331249,2704
4331279,2738
4330744,2714
4331289,2711
4330976,2662
4331328,2717
4331332,2698
4331115,2651
4331347,2727
4331085,2716
4331348,2695
4331368,2697
4331377,2691
4331378,2673
4331084,2756
4331044,2668
4331398,2703
4331177,2755
4331106,2730
4330941,2732
4331450,2713
4331357,2714
4330824,2678
4331385,2735
4331094,2699
4331451,2719
4331176,2714
4331172,2712
4331490,2707
4331344,2748
4331497,2759
4331516,2679
4331212,2729
4331518,2736
4331540,2728
4331544,2696
4331545,2684
4331557,2717
4330384,2661
4331495,2712
4331435,2699
4331566,2671
4331297,2729
4331578,2669
4331459,2714
4331597,2714
4331308,2699
4331207,2714
4331002,2665
4331609,2695
4331616,2672
4331620,2714
4331641,2711
4331646,2718
4331475,2713
4331649,2622
4331655,2728
4331182,2696
4331672,2761
4331680,2691
4331684,2687
4331682,2729
4331694,2688
4331319,2714
4331275,2717
4331407,2726
4331710,2727
4331718,2657
4331719,2703
4331722,2714
4331320,2714
4331752,2705
4331174,2714
4331769,2698
4331771,2714
4331493,2661
4331795,2715
4331527,2715
4331817,2698
4331829,2668
4331828,2713
4331848,2741
4331852,2746
4331853,2715
4331523,2714
4331861,2677
4331632,2713
4331878,2714
4331882,2660
4331884,2734
4331895,2673
4331173,2714
4331898,2741
4331802,2732
4331178,2704
4331737,2714
4331925,2738
4331783,2650
4331941,2671
4331948,2729
4331950,2714
4331951,2675
4331444,2675
4331960,2714
4331675,2712
4331963,2752
4331964,2699
4331704,2702
4331977,2714
4331678,2714
4331991,2745
4331998,2738
4332007,2679
4331338,2729
4332009,2713
4332012,2717
4331589,2714
4332023,2743
4331629,2714
4331525,2659
4332043,2769
4332047,2759
4332048,2731
4332065,2685
4332068,2702
4332069,2718
4332067,2728
4332071,2669
4332078,2657
4332082,2745
4332083,2713
4332087,2741
4332094,2726
4332100,2711
4332127,2695
4331404,2722
4331695,2714
4332161,2715
4332164,2673
4332171,2691
4331810,2714
4331276,2726
4332192,2698
4332200,2715
4332210,2703
4332216,2760
4332218,2727
4332219,2677
4331113,2715
4332245,2696
4332246,2728
4332252,2728
4332264,2738
4332268,2729
4331785,2700
4332271,2749
4332273,2698
4332277,2660
4332282,2622
4332317,2714
4332321,2714
4332323,2746
4331677,2715
4332166,2714
4332306,2729
4331858,2714
4332354,2714
4332356,2745
4332358,2761
4332360,2752
4332150,2664
4332371,2745
4332389,2718
4332396,2738
4332401,2734
4332408,2714
4332412,2714
4332416,2704
4332419,2688
4332441,2714
4332443,2714
4332445,2657
4332446,2714
4332447,2714
4332088,2716
4332481,2668
4332487,2714
4332488,2691
4332489,2742
4332490,2713
4332491,2713
4332497,2715
4332499,2714
4332506,2714
4332507,2675
4332512,2760
4332514,2759
4332214,2731
4332519,2669
4332541,2696
4332553,2682
4332554,2715
4332568,2740
4332569,2769
4332493,2661
4332580,2698
4331928,2730
4332521,2729
4332623,2695
4332625,2699
4332632,2759
4332635,2713
4332543,2714
4332640,2703
4332643,2707
4332353,2703
4332357,2714
4332456,2732
4332663,2726
4332665,2715
4332363,2730
4332684,2728
4332690,2727
4332692,2718
4332694,2691
4332558,2650
4332480,2728
4332262,2686
4332524,2702
4331856,2709
4332728,2749
4332672,2715
4332485,2714
4332739,2738
4332747,2761
4332751,2713
4332757,2714
4332764,2760
4332651,2732
4332779,2728
4332578,2712
4332784,2738
4332476,2715
4332785,2746
4332597,2720
4332799,2729
4332520,2698
4332823,2622
4332827,2759
4332628,2731
4332844,2714
4332848,2715
4332858,2706
4332211,2678
4332868,2714
4332611,2746
4332720,2713
4332886,2703
4332605,2712
4331966,2712
4332903,2711
4332905,2727
4332933,2668
4332647,2729
4332928,2729
4332955,2685
4332958,2752
4332959,2714
4332961,2714
4332736,2714
4332965,2745
4332970,2698
4332974,2714
4332729,2714
4332977,2713
4332636,2724
4332686,2699
4332986,2714
4332998,2695
4332546,2729
4333000,2741
4332646,2718
4332824,2726
4332563,2715
4332746,2714
